,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2314,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
2315,Mohammed Shami,Shivam Mavi,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Yash Dayal
2316,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
2317,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
2318,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
2319,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Mohammed Shami,Yash Dayal
2320,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami
2321,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
2322,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Yash Dayal,AS Joseph,Shivam Mavi,Mohammed Shami
2323,Shivam Mavi,Yash Dayal,Mohammed Shami,Shivam Mavi,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Mohammed Shami,Yash Dayal
2324,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Yash Dayal,Mohammed Shami,Yash Dayal
2325,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Shivam Mavi,Yash Dayal
2326,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,Yash Dayal
2327,Shivam Mavi,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Mohammed Shami,Yash Dayal
2328,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
2329,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,Yash Dayal
2330,Mohammed Shami,Shivam Mavi,Mohammed Shami,Shivam Mavi,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Yash Dayal,Mohammed Shami
2331,Mohammed Shami,Yash Dayal,Mohammed Shami,Shivam Mavi,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Shivam Mavi,Mohammed Shami
2332,Shivam Mavi,Yash Dayal,Mohammed Shami,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Yash Dayal,Mohammed Shami
2333,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
2334,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Rashid Khan,AS Joseph,Mohammed Shami,Yash Dayal
2335,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami
2336,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,Mohammed Shami,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Yash Dayal,Shivam Mavi
2337,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
2338,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
2339,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Mohammed Shami,Shivam Mavi,Yash Dayal
2340,Mohammed Shami,Shivam Mavi,Mohammed Shami,Yash Dayal,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Yash Dayal,Shivam Mavi
2341,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Rashid Khan,Shivam Mavi,Yash Dayal
2342,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,Mohammed Shami,Yash Dayal
2343,Mohammed Shami,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
2344,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,Yash Dayal,Mohammed Shami
2345,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
2346,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
2347,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Mohammed Shami,Yash Dayal
2348,Mohammed Shami,Shivam Mavi,Mohammed Shami,Yash Dayal,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
2349,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Yash Dayal,Shivam Mavi,Yash Dayal
2350,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,Yash Dayal,Mohammed Shami
2351,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami
2352,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Rashid Khan,AS Joseph,Yash Dayal,Mohammed Shami
2353,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Shivam Mavi,Mohammed Shami
2354,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,Mohammed Shami,Shivam Mavi
2355,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Rashid Khan,Shivam Mavi,Mohammed Shami
2356,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami,Shivam Mavi,Yash Dayal
2357,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami
2358,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
2359,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Rashid Khan,Shivam Mavi,Yash Dayal
2360,Mohammed Shami,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
2361,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Mohammed Shami,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Yash Dayal,Mohammed Shami
2362,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Rashid Khan,Shivam Mavi,Yash Dayal
2363,Shivam Mavi,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Rashid Khan,Yash Dayal,Mohammed Shami
2364,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,Yash Dayal,Mohammed Shami,Shivam Mavi
2365,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Yash Dayal,Mohammed Shami,Shivam Mavi
2366,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Mohammed Shami,Yash Dayal
2367,Mohammed Shami,Shivam Mavi,Mohammed Shami,Shivam Mavi,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Yash Dayal,Mohammed Shami
2368,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
2369,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Rashid Khan,Yash Dayal,Shivam Mavi
2370,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Yash Dayal,AS Joseph,Shivam Mavi,Mohammed Shami
2371,Shivam Mavi,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Mohammed Shami,Yash Dayal
2372,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Yash Dayal,Mohammed Shami,Yash Dayal
2373,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Mohammed Shami,Shivam Mavi
2374,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
2375,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Rashid Khan,AS Joseph,Yash Dayal,Mohammed Shami
2376,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
2377,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
2378,Shivam Mavi,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
2379,Mohammed Shami,Yash Dayal,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Yash Dayal,Shivam Mavi
2380,Mohammed Shami,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Mohammed Shami,Shivam Mavi
2381,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi
2382,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Mohammed Shami,Yash Dayal
2383,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami,Yash Dayal,Mohammed Shami
2384,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami
2385,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
2386,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Yash Dayal,AS Joseph,Shivam Mavi,Mohammed Shami
2387,Mohammed Shami,Yash Dayal,Shivam Mavi,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Mohammed Shami
2388,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Yash Dayal,Mohammed Shami,Shivam Mavi
2389,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,Yash Dayal,Shivam Mavi,Mohammed Shami
2390,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami,Shivam Mavi,Yash Dayal
2391,Shivam Mavi,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
2392,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Yash Dayal,Shivam Mavi
2393,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Shivam Mavi,Yash Dayal
2394,Mohammed Shami,Shivam Mavi,Mohammed Shami,Shivam Mavi,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Yash Dayal,Mohammed Shami
2395,Mohammed Shami,Shivam Mavi,Mohammed Shami,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Yash Dayal
2396,Shivam Mavi,Yash Dayal,Shivam Mavi,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Shivam Mavi,Mohammed Shami
2397,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,Yash Dayal,Shivam Mavi
2398,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,R Tewatia,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
